links,max_compsize_rand,max_compsize_para,max_compsize_perp,global_cluster_coeff_rand,global_cluster_coeff_para,global_cluster_coeff_perp
138220,89788,89411,90429,0.1392067795207152,0.16633832754419617,0.0656993231355178
138230,89792,89414,90430,0.13921113689095127,0.16632022020517234,0.06574226177387435
138240,89793,89415,90430,0.13920829259966172,0.16631682059893646,0.06577153779897624
138250,89795,89417,90431,0.13922204465407828,0.16633804969932195,0.06577181208053691
138260,89797,89417,90433,0.139242110053315,0.16635062250338065,0.06577882365110356
138270,89804,89417,90433,0.1392536943011075,0.16636232953883212,0.06580032629970446
138280,89806,89421,90437,0.1392708699518187,0.16636064877519469,0.06581423726009265
138290,89808,89421,90441,0.13926909955546365,0.1663822724436239,0.0658131455690313
138300,89808,89426,90441,0.13927436235367083,0.16637367018866556,0.06582082840114341
138310,89811,89427,90446,0.1392989192080221,0.16639399430494434,0.06582731860856351
138320,89815,89430,90446,0.13932670770868263,0.16641128510418016,0.06584624765526899
138330,89816,89435,90447,0.13932872176100758,0.16640484884873485,0.06586082270485599
138340,89818,89436,90447,0.1393543388429752,0.16639496972519796,0.06586917606701607
138350,89818,89440,90449,0.13934193401780734,0.1663824976003022,0.06587616644411787
138360,89821,89441,90449,0.1393383577453661,0.16639418475308482,0.06588886048295256
138370,89823,89442,90451,0.13935226058268668,0.16641319697698598,0.06587865314753565
138380,89830,89444,90452,0.1393737126573849,0.16639943726660528,0.06591925820183127
138390,89835,89449,90452,0.13939048277748672,0.16638352997758177,0.0659255569292556
138400,89835,89450,90453,0.1393851036653808,0.1663762435624315,0.06594580645161291
138410,89837,89450,90453,0.13940690210324258,0.16638360902372257,0.06596656001651358
138420,89839,89451,90455,0.13941843847221433,0.16641725659256731,0.06596544998606854
138430,89842,89454,90456,0.13944976372753348,0.16644572101929592,0.06597896659263444
138440,89845,89454,90456,0.13948450258161355,0.16644016122364613,0.06601050782670598
138450,89848,89454,90456,0.13951779267663744,0.1664539728957525,0.06602299277414164
138460,89849,89456,90456,0.13951041919132018,0.16644065432510133,0.0660291004540661
138470,89854,89457,90456,0.13950052978800745,0.16643939628722842,0.06604328120407753
138480,89854,89461,90457,0.13950844814475905,0.16642651296829972,0.06604870328220012
138490,89858,89463,90460,0.13952391507172718,0.16642783557059976,0.06604087250346016
138500,89859,89464,90461,0.13953128785028424,0.16644680625866426,0.06606226629523017
138510,89859,89478,90461,0.1395300301460926,0.1664649019784985,0.06608297281907123
138520,89863,89482,90466,0.13954225297684988,0.16647482979854547,0.06609764706185448
138530,89871,89483,90467,0.13953793883317836,0.16649507280482423,0.06609737248840804
138540,89873,89487,90467,0.1395612971018412,0.16648220242564027,0.06610948707712516
138550,89876,89489,90469,0.13957279153308355,0.16647620718208528,0.06611829906465037
138560,89876,89491,90471,0.13959236639649011,0.16646806666769837,0.06612438491189852
138570,89877,89492,90473,0.13962702282451434,0.16647024084298914,0.0661302987783685
138580,89881,89495,90476,0.13963078126930523,0.1664956215898425,0.06614376325706872
138590,89891,89496,90478,0.13962340877854934,0.16649392837806481,0.06617317759943993
138600,89891,89497,90481,0.1396049005303504,0.16649652761666126,0.06617170209480673
138610,89893,89498,90483,0.13962409787349003,0.16650987043046367,0.06616301839019532
138620,89896,89507,90484,0.13965333621448087,0.1665197692938102,0.0661763003326567
138630,89897,89510,90485,0.13965636976259677,0.16652107700275975,0.06618220170034342
138640,89901,89514,90485,0.1397094561754064,0.16652624581636044,0.0661875906626475
138650,89901,89514,90488,0.1397096068353213,0.1665430095061442,0.06619331843512206
138660,89902,89516,90502,0.13975423532738632,0.1665228534264041,0.0661925221965951
138670,89903,89517,90503,0.13978074515801514,0.1665220157047163,0.06619138581304648
138680,89905,89524,90504,0.13978519495138744,0.16651688344461926,0.06621321488062187
138690,89906,89529,90505,0.139798789654242,0.1665177617401021,0.06621842519199334
138700,89907,89529,90511,0.1398164967895931,0.1665122098141884,0.0662109375
138710,89910,89531,90511,0.13982577332035154,0.1665379685255826,0.06625434886505542
138720,89911,89533,90511,0.13985405059682054,0.16655642859532677,0.06628165077277211
138730,89911,89533,90511,0.1398695865446598,0.16655301519498733,0.06629659693395257
138740,89911,89535,90513,0.1398689923814268,0.1665388791404445,0.06629459642021507
138750,89913,89539,90513,0.13987861423047893,0.16653075084700852,0.06629225601676374
138760,89917,89539,90516,0.13987893537058715,0.16655349095623187,0.06629693818601964
138770,89919,89540,90521,0.13988516161820988,0.16655093664166898,0.06630400180733408
138780,89921,89543,90522,0.13987578914951496,0.16655095271156367,0.066332463172161
138790,89923,89552,90522,0.13989669214721753,0.16656596691048864,0.06633560457327636
138800,89926,89555,90522,0.13991507703359718,0.16655184115003754,0.0663481449359407
138810,89928,89557,90525,0.13993345663779017,0.16656727927001672,0.06636119206929109
138820,89928,89564,90528,0.1399616796324938,0.1665617233660328,0.06637491630988814
138830,89928,89568,90528,0.13997091793163405,0.1665664508171446,0.06638608262097302
138840,89934,89573,90528,0.13996440952634925,0.16657502851916178,0.06640527836828056
138850,89936,89576,90529,0.13996005609580384,0.16656005548919117,0.06641728669808274
138860,89938,89577,90529,0.13996303540347035,0.16655921960039966,0.06643065336036975
138870,89940,89583,90530,0.13996529637764923,0.16656480002465343,0.06644333490537022
138880,89940,89585,90530,0.13997667952282716,0.1665913490918241,0.06645618279294332
138890,89944,89585,90532,0.13997519615027854,0.16660162768606712,0.06645484478495381
138900,89950,89590,90535,0.13998426855170754,0.1666119037473239,0.06645316663250667
138910,89951,89592,90535,0.14000993959391123,0.16663073440411474,0.06648974322191938
138920,89955,89594,90538,0.140039548775115,0.1666525524855073,0.06651094172608803
138930,89955,89597,90542,0.14003518935406792,0.16668719306618224,0.0665256440134091
138940,89955,89597,90543,0.14004030636937945,0.1667017275614549,0.0665244678426663
138950,89955,89600,90544,0.14007148489907112,0.1667089903117329,0.0665313134468218
138960,89962,89601,90545,0.14007695438801293,0.1667290764716745,0.06652792283590342
138970,89966,89601,90546,0.1400699325759864,0.1667209444853309,0.06654739784087593
138980,89966,89603,90547,0.14009111617312073,0.16674358146045812,0.06657522468114725
138990,89966,89606,90555,0.1401167447609445,0.16672989961342452,0.06657370212112683
139000,89968,89609,90557,0.1401127370330663,0.16670767716535434,0.06657286123618501
139010,89971,89609,90560,0.14012013732904222,0.16670553532392113,0.06657731030531228
139020,89976,89609,90561,0.1401261014694786,0.16673627891363896,0.06660545672167037
139030,89986,89611,90564,0.14015314264669776,0.16675761884631643,0.06660478247194114
139040,89989,89614,90566,0.14016268312079516,0.16678193778433542,0.06662541676041646
139050,89990,89615,90567,0.1401861273745302,0.1667994252535006,0.06666700751310768
139060,89993,89621,90569,0.14022081736680786,0.16678745848048165,0.06668149159196693
139070,89996,89621,90570,0.14020504719766275,0.16679938854051174,0.06671011270413249
139080,89996,89623,90571,0.14024380893966112,0.16680875903438636,0.06670789169741509
139090,89998,89623,90573,0.14025368725533285,0.16682025526424918,0.06672236444744224
139100,90003,89624,90577,0.14024078654211722,0.16684668543639622,0.06673495819485566
139110,90009,89625,90580,0.14023340299315834,0.16687523511934466,0.066756233493566
139120,90011,89630,90582,0.1402457871088212,0.16688117456507778,0.0667550298034048
139130,90012,89630,90584,0.1402494310795314,0.16691056452974615,0.06676863600266585
139140,90015,89633,90585,0.14024971078189763,0.16689774430704846,0.06679823934312384
139150,90018,89633,90588,0.14024784166324072,0.16692498925787244,0.06681234746913643
139160,90023,89638,90591,0.1402693097214988,0.16690875613747955,0.06681828275634988
139170,90023,89642,90591,0.1402809652788592,0.16691383277934033,0.06684445578665306
139180,90023,89648,90595,0.14030914362723076,0.16690485990913717,0.06686432958335141
139190,90024,89652,90598,0.14032150631758128,0.1668937556079891,0.0668631127779266
139200,90027,89654,90598,0.14033637247471847,0.1668920179633525,0.06686869614460413
139210,90031,89656,90600,0.14033892596901598,0.16689965371394982,0.06687547185210879
139220,90034,89656,90600,0.1403578589686682,0.1668970627690971,0.06690485662698534
139230,90038,89659,90601,0.14037128296169327,0.16688340721247813,0.06691145534519029
139240,90043,89667,90602,0.1403672532517215,0.166908915347497,0.0669309606363451
139250,90044,89670,90602,0.14036250879751935,0.1669212105733623,0.06694960617878719
139260,90044,89671,90604,0.1403901511191794,0.16692329495399844,0.06698592640544797
139270,90046,89673,90605,0.14039412634477133,0.16693687368353866,0.06699063267656742
139280,90050,89675,90606,0.14042582477104207,0.16696278143666718,0.06699653233388453
139290,90052,89678,90608,0.14045572355862962,0.1669742333167426,0.0670093900780044
139300,90054,89683,90608,0.14046040393641798,0.1669912080339939,0.06702309753537988
139310,90055,89683,90611,0.1404538610289453,0.16700050777871056,0.06702916083025595
139320,90062,89684,90612,0.14045854031333588,0.1670085260757091,0.06702028510168015
139330,90063,89686,90616,0.14048327980255165,0.16702207983021794,0.0670331321083305
139340,90063,89689,90620,0.14050037181537584,0.1670335163756099,0.06704631661481908
139350,90066,89691,90620,0.14051375548742603,0.16700795895312098,0.06705203194917454
139360,90066,89697,90625,0.14053561381220675,0.16700154007771784,0.06707199136755095
139370,90066,89700,90625,0.14055233261124672,0.1669861972965669,0.06708465226109171
139380,90070,89702,90626,0.140552936744688,0.16698317372031313,0.0671322266742988
139390,90079,89703,90628,0.1405513945196485,0.16701454993080564,0.06713080726887935
139400,90079,89703,90628,0.14056190153872775,0.1670319029660585,0.06716600116991785
139410,90082,89704,90630,0.14057562450067934,0.16704713957410813,0.06717323141006569
139420,90082,89704,90631,0.14057086163474014,0.16705132516125087,0.06718603799682682
139430,90082,89705,90633,0.14059340463684805,0.1670355644645718,0.06718529535140907
139440,90082,89708,90633,0.1406035421095999,0.1670580085874509,0.06718164972509666
139450,90083,89709,90635,0.14061212657532574,0.16705244261105381,0.06718665416256853
139460,90084,89715,90636,0.14062047117570187,0.16705706822012537,0.06721418534150884
139470,90086,89716,90638,0.1406320306482242,0.16704005621209883,0.06722037877363524
139480,90088,89718,90639,0.140648352430432,0.16703277682891754,0.06723316693975537
139490,90090,89718,90639,0.14066097723379706,0.16703696068775434,0.06726136199114562
139500,90090,89723,90639,0.14068014972136883,0.1670229170801716,0.06726720472980867
139510,90093,89726,90639,0.14069026494710205,0.16701693500783651,0.06727133763137247
139520,90095,89728,90640,0.14071633434355496,0.16703553330484155,0.06726938983799594
139530,90097,89729,90648,0.14072203834987337,0.1670537006468088,0.06726119306368947
139540,90098,89734,90648,0.1407365456360141,0.16707358012634663,0.0672886806484445
139550,90099,89736,90649,0.14076152508157383,0.1670726745664446,0.0672799715764897
139560,90099,89736,90652,0.14079018188095987,0.1670891289480308,0.06729410212362119
139570,90104,89737,90653,0.14079919988627826,0.1670920442528268,0.06731532811528752
139580,90106,89739,90655,0.14080524682035883,0.1670949588610732,0.06732081521656409
139590,90110,89745,90655,0.14082044384667114,0.16709532474661734,0.06731835002701256
139600,90113,89746,90655,0.14080554554727265,0.16710501238803124,0.06731690987385687
139610,90121,89748,90656,0.1408260965529839,0.1671062259893896,0.06732205298030038
139620,90125,89750,90659,0.1408459278876155,0.1671078638098093,0.06732180751941463
139630,90132,89752,90662,0.14085350079384806,0.16711119917088338,0.06732190344848567
139640,90134,89752,90665,0.14086285727327363,0.1671183126134935,0.06733430665815007
139650,90135,89760,90667,0.14085628369024497,0.1671207969669344,0.06733824982893637
139660,90135,89763,90667,0.1408826332975034,0.16711903740246947,0.06735688277728367
139670,90135,89769,90673,0.14087202508447252,0.1671299645862686,0.06736099147758941
139680,90137,89771,90674,0.14088683434202123,0.16714385793914288,0.06738149155736584
139690,90140,89778,90678,0.14089250418123764,0.16714423855413738,0.06738644825018615
139700,90142,89780,90681,0.14091883427841712,0.1671695575490731,0.0674164132199175
139710,90144,89781,90682,0.1409223566607892,0.16717116230212395,0.06742759338358353
139720,90147,89787,90682,0.14092801994042192,0.16717236550355935,0.06746206540395218
139730,90152,89790,90682,0.1409156299388094,0.1671685027865222,0.06746717761674188
139740,90152,89795,90683,0.14091547958214626,0.1671920849934946,0.06751144551328286
139750,90154,89801,90685,0.14092695377385245,0.1671932849825024,0.06753983536991161
139760,90154,89801,90686,0.1409479059334628,0.16719742800492898,0.06753734364247257
139770,90159,89802,90690,0.14094489783519978,0.1672155335670771,0.06755710708051908
139780,90162,89815,90693,0.14094367416361675,0.16722179130355433,0.0675635684855107
139790,90166,89815,90699,0.14094031066998022,0.1672428300605225,0.06757590624699687
139800,90166,89816,90700,0.14093338191534585,0.1672575319485377,0.0675820216195714
139810,90166,89816,90701,0.1409231438705858,0.16728067863947785,0.0675964037580526
139820,90170,89819,90703,0.14092594747466572,0.16729070928058612,0.06760063500409517
139830,90174,89821,90704,0.14095258329602622,0.16728935270203524,0.06761466892798738
139840,90176,89821,90706,0.14097126859726722,0.16731206106638233,0.06761302322760322
139850,90192,89823,90707,0.14098816627895217,0.1673182985318025,0.06761998377726847
139860,90200,89823,90708,0.14098882040339586,0.1673300115452391,0.06764056412614515
139870,90202,89823,90708,0.14102703454203055,0.16732780290967453,0.06765942935091508
139880,90202,89842,90708,0.14105810638685023,0.16732138970026172,0.06768603620327784
139890,90212,89843,90710,0.14104857783977198,0.16734701108206396,0.06768506569759661
139900,90213,89845,90712,0.14105349860783353,0.1673389035369612,0.06767652027240292
139910,90216,89846,90713,0.14109310462428476,0.16735018127262746,0.06769759016372748
139920,90220,89849,90715,0.1411066654542148,0.1673420757065234,0.0676952514622245
139930,90227,89850,90715,0.14108563938467134,0.16736136052081804,0.06770822816759213
139940,90232,89850,90715,0.14109777223347356,0.16735791129476862,0.06771966305461483
139950,90232,89850,90719,0.14113957927266485,0.1673557010324137,0.06772403735280537
139960,90232,89852,90729,0.1411495634042102,0.16738090000986022,0.06772152537412839
139970,90234,89852,90736,0.1411548227834682,0.16738330868691464,0.06772794805758263
139980,90236,89853,90748,0.1411741546661821,0.16740257344113715,0.06772868172084777
139990,90236,89855,90748,0.14116720834931465,0.16739658383602007,0.06776280119532462
140000,90236,89858,90749,0.14116961395523686,0.16739817615354877,0.06776938690603765
140010,90236,89863,90751,0.14117201886935243,0.16739765343142704,0.06778267994453549
140020,90236,89866,90755,0.14118563955629315,0.16739924519150612,0.0677727698962461
140030,90240,89867,90755,0.14118590511447746,0.16743995736587805,0.06777491027864027
140040,90241,89868,90759,0.14118216614472232,0.16742427686106945,0.06778217372678477
140050,90245,89870,90765,0.14118305541128598,0.16744605315651528,0.06779494466952894
140060,90248,89873,90774,0.14118830401101132,0.16744129683440923,0.0677939627851201
140070,90248,89876,90775,0.14118136334421355,0.16744834131836286,0.06780604534005037
140080,90249,89876,90777,0.14118554323747406,0.16745999697137953,0.06781227647764021
140090,90254,89882,90777,0.14119185672923548,0.1674569667115022,0.06782315717375813
140100,90254,89884,90779,0.14119496696884337,0.16747030815929512,0.06785170264996539
140110,90255,89889,90781,0.14121897026889493,0.16747984298212862,0.06785775423686145
140120,90256,89889,90785,0.14123576572287835,0.16748937458223506,0.06785830256073341
140130,90258,89889,90787,0.14125433486706407,0.1675060463075282,0.067877061227777
140140,90261,89889,90792,0.14126747901762443,0.16751810461339842,0.0678765825412763
140150,90264,89891,90797,0.14127093231413013,0.1675171826071171,0.0678810904653474
140160,90271,89893,90798,0.14127545163434233,0.16749691179065723,0.06789382721639836
140170,90276,89894,90800,0.14126664485110882,0.16752831334867577,0.06789798952126308
140180,90280,89896,90801,0.14124993393184787,0.1675378682864128,0.06792495536051103
140190,90280,89896,90802,0.1412407767185754,0.16754235430195727,0.06792378816186843
140200,90283,89898,90805,0.14126581131847588,0.1675439237454048,0.06792965165248219
140210,90286,89900,90807,0.14131605164380667,0.16755136231372894,0.06793619668916626
140220,90287,89901,90811,0.14133786768219983,0.167575559882419,0.06794874372869768
140230,90288,89902,90811,0.14134956364276552,0.16758928121694455,0.06795408908246021
140240,90290,89906,90813,0.14137891147567366,0.16758371127322724,0.06795274818885648
140250,90293,89906,90815,0.14139024310522993,0.16758354503362446,0.0679570670525808
140260,90294,89909,90819,0.1414019271910926,0.16757586818885548,0.06795555544390545
140270,90295,89910,90820,0.14140792109569209,0.1675841394256545,0.06797613814756671
140280,90297,89912,90822,0.14141170438952305,0.16760915357377446,0.06798284167223374
140290,90301,89913,90826,0.1414226698428972,0.1676258105751592,0.06801762778259068
140300,90302,89921,90827,0.14143398767364557,0.16762736726103464,0.06802997778028848
140310,90304,89924,90827,0.1414467238442639,0.16762934526115592,0.06804900090370519
140320,90305,89924,90828,0.14147246906820315,0.16764594914103176,0.06806236728629014
140330,90306,89926,90831,0.14149095402171838,0.16763658494874606,0.068060672375197
140340,90306,89931,90831,0.14150261149055846,0.16762347332131353,0.0680634315250665
140350,90308,89941,90833,0.1415082260255229,0.16762334341552457,0.06807593596571994
140360,90309,89942,90837,0.14152421116047895,0.16761693590961885,0.06809784094700323
140370,90311,89944,90839,0.14153372754926863,0.16763985069186974,0.06809614222186551
140380,90316,89944,90842,0.14153102555222621,0.16764220245739517,0.06811000321001524
140390,90317,89944,90843,0.1415405383704358,0.16762825667417175,0.06811599653966224
140400,90318,89945,90844,0.14156836575465498,0.167630232084844,0.06812763087630275
140410,90319,89948,90846,0.1415578486899202,0.1676422707037413,0.06816421378776143
140420,90320,89949,90846,0.14156273746141057,0.16766057926599512,0.06816934309496538
140430,90322,89950,90846,0.14159516155724838,0.1676721453113384,0.06816524452129459
140440,90323,89952,90848,0.14161792468203846,0.16768749764568502,0.06818574746743306
140450,90323,89956,90852,0.14161812038141838,0.16769030664001688,0.06819360479828032
140460,90331,89958,90853,0.14163441873521274,0.1677198743682637,0.06820538769457372
140470,90332,89958,90853,0.14164929232989856,0.16772015262576564,0.06822502235346271
140480,90335,89960,90853,0.14163906330649,0.16770495012725456,0.06822962577129578
140490,90335,89961,90855,0.1416542867807871,0.1677069138163393,0.06822245035931593
140500,90335,89968,90855,0.14167127974811322,0.16770719368858464,0.06823541782457827
140510,90340,89976,90857,0.14169359080321586,0.1677108397459862,0.06824223854368494
140520,90340,89978,90859,0.1416941291957569,0.16772112205425638,0.0682551998598353
140530,90340,89979,90861,0.14171394804973683,0.1677376634712336,0.06824563423142953
140540,90346,89979,90861,0.14170407404532948,0.16772789170238217,0.06825773745330253
140550,90354,89982,90862,0.1416945571607018,0.167730223484839,0.06827086179203506
140560,90356,89983,90863,0.14171726626987902,0.16775264307185495,0.06828329927131462
140570,90357,89997,90870,0.14172276583498086,0.1677524960707097,0.06828857129994147
140580,90359,89997,90871,0.1417282640789915,0.1677932584945525,0.06830901734046224
140590,90362,90008,90871,0.1417462902777882,0.167811875084575,0.06830729531315637
140600,90362,90008,90872,0.1417696883583404,0.16781335030391709,0.06831886637732755
140610,90362,90011,90874,0.14176058345963954,0.16781781969862086,0.06834748177700453
140620,90369,90013,90875,0.14176465586659798,0.16780058415955673,0.06835291177205699
140630,90377,90017,90878,0.14175980796639412,0.16780458238576595,0.06837487223445383
140640,90383,90020,90880,0.14176783535670714,0.16781693244651014,0.06838046786372881
140650,90385,90022,90880,0.14176724094831464,0.16783426891740988,0.06838537854050232
140660,90389,90025,90880,0.1417481066759979,0.16782365973639082,0.06838977525648039
140670,90392,90025,90883,0.14175719544469684,0.16783059247578283,0.06841154828896198
140680,90395,90029,90885,0.14177838303826884,0.16783211532685954,0.06841628145673037
140690,90396,90031,90887,0.14178422054656933,0.16782067098240092,0.0684142057045547
140700,90398,90036,90888,0.1418051010466888,0.1678392538142442,0.06841247213144222
140710,90408,90038,90889,0.1418170101483411,0.16784161467375805,0.06841942344753213
140720,90408,90041,90889,0.14182354909766587,0.16783227278184656,0.06842312818541685
140730,90409,90042,90890,0.14185721884137953,0.16785336464515355,0.06845185360801587
140740,90415,90046,90891,0.14184452056846666,0.1678614919521203,0.06845657679687597
140750,90418,90046,90893,0.1418532313468605,0.16787843027442195,0.06846215258719625
140760,90421,90047,90895,0.14185156618566583,0.16787076710780907,0.0684874442180044
140770,90422,90052,90897,0.14186492833629905,0.16785938355325483,0.06847822020476624
140780,90423,90057,90897,0.1419003391234694,0.16786257882148292,0.06851965915976949
140790,90424,90057,90900,0.14191222335886625,0.16788904854126319,0.06851723028820621
140800,90424,90058,90901,0.14191666957706142,0.1678880446542122,0.0685261725157424
140810,90428,90062,90908,0.14192819407653512,0.16787870763373464,0.06853173347025555
140820,90430,90065,90909,0.14192298196128897,0.1678918538168139,0.06855190426109885
140830,90431,90065,90909,0.14192843730596305,0.16790415751972368,0.06856476474780347
140840,90434,90067,90913,0.14193960186699645,0.16789566077265566,0.06856079385920111
140850,90435,90067,90913,0.14194687088668181,0.16791089494552028,0.06858979149540394
140860,90437,90067,90920,0.14198329432350984,0.1679019804130583,0.06860332468205299
140870,90439,90068,90922,0.14200727743993619,0.16791343741809878,0.06860699094504269
140880,90439,90068,90923,0.14200988796299988,0.16791740392366303,0.06860352778303437
140890,90440,90070,90923,0.14204951750703246,0.16792550284828842,0.06860873007376721
140900,90440,90073,90924,0.1420574716938829,0.1679523386589759,0.06863023314862665
140910,90444,90076,90929,0.14204902107308326,0.16798371647509577,0.06863662611258238
140920,90445,90078,90931,0.14204950164623606,0.1679847368224159,0.06864199251413554
140930,90448,90080,90934,0.14204251165385076,0.16799078354803476,0.06864889479459826
140940,90456,90081,90934,0.14203371262106915,0.16799640969382668,0.06866308883133168
140950,90456,90083,90935,0.14204166376228552,0.16798791432332177,0.06866098637974999
140960,90456,90085,90941,0.14208804993877125,0.1680059820538385,0.0686663466250115
140970,90460,90088,90942,0.14212157033534498,0.16801244093546264,0.06867950806421527
140980,90467,90089,90944,0.14211351364801314,0.16801764200191868,0.0686852058616548
140990,90469,90089,90946,0.14212961811170544,0.1680187160845712,0.06868207687201175
141000,90470,90095,90946,0.1421414374591108,0.1680218827538788,0.06870115148260844
141010,90470,90096,90948,0.14217245641830467,0.1680279174730801,0.06870650228673693
141020,90471,90098,90948,0.1421934957610785,0.16805217963021996,0.06871879496693416
141030,90472,90109,90949,0.1422117012838142,0.1680656784356301,0.06873142561798647
141040,90472,90115,90952,0.14220929365256954,0.16806597149601124,0.06873864853247731
141050,90477,90117,90952,0.14223777892685255,0.16805657897357257,0.06875718860157945
141060,90479,90117,90952,0.1422485148268748,0.16806093114133885,0.06877503930534479
141070,90483,90118,90952,0.14225391318179334,0.16808146870637072,0.06878697122763101
141080,90485,90120,90952,0.1422625230481738,0.16808253333134265,0.06878888850265918
141090,90486,90121,90952,0.14228533094812165,0.16807278825077812,0.06881297616121897
141100,90486,90123,90953,0.14228718779345056,0.1680763623879914,0.06881137002214037
141110,90490,90126,90955,0.14231245948141175,0.16810972015291972,0.0688178928010364
141120,90492,90130,90958,0.142330627075329,0.16809460450888472,0.06882980888052924
141130,90494,90134,90958,0.14233565766732226,0.16810145468108914,0.06885558265374224
141140,90495,90134,90963,0.1423350324385926,0.16811408993831564,0.06887390605465261
141150,90497,90137,90963,0.14234538846520495,0.16810357686226546,0.06887451385030557
141160,90497,90143,90963,0.14237419393271478,0.16809550915097177,0.0688793161172243
141170,90500,90157,90964,0.14236291213222976,0.16808165862242083,0.06889053093044246
141180,90501,90158,90968,0.1423803509259512,0.16808599991551096,0.0688872085383843
141190,90501,90159,90970,0.1423828982724099,0.16810566514029304,0.06890807546720805
141200,90512,90159,90972,0.14238756428353475,0.168125324502719,0.0689142364260964
141210,90516,90162,90974,0.1424099613056851,0.16813258054660662,0.0689055262707895
141220,90517,90168,90974,0.14241250347208445,0.1681675491491412,0.0689471467155636
141230,90517,90172,90976,0.1424072760814691,0.1681814118418308,0.06898286020088103
141240,90517,90173,90976,0.1424378029279419,0.16818489911140574,0.06899438918959089
141250,90522,90175,90976,0.14247469752292283,0.16818421026501573,0.06902248487880755
141260,90523,90176,90977,0.14250094802352586,0.16821413945869476,0.06902000019811984
141270,90527,90178,90984,0.14251302906168453,0.16821267978916649,0.06904825577940216
141280,90528,90185,90984,0.14250209999182303,0.16823480370993435,0.0690805109922757
141290,90529,90192,90985,0.14251843263170413,0.16822798565042002,0.06910567093244882
141300,90535,90195,90987,0.14251846787259026,0.1682575434349047,0.0691337308157795
141310,90536,90196,90987,0.14251462002789014,0.16825406274182986,0.0691657840817983
141320,90545,90199,90990,0.14252598574963038,0.16826497437003862,0.06918640469704505
141330,90547,90202,90992,0.14252107915361473,0.16825975378435676,0.06921997956624026
141340,90548,90215,90995,0.14253810424568944,0.168267395217152,0.06923333786808811
141350,90552,90215,90995,0.1425261234765947,0.16827378325987696,0.06926758090244717
141360,90553,90215,91000,0.14254349596413887,0.1682933720636274,0.0692821286381958
141370,90556,90217,91000,0.1425530861753205,0.1682944055510811,0.06927892555853352
141380,90558,90218,91000,0.1425750512219022,0.16832308755863135,0.06929934290220664
141390,90560,90218,91001,0.1425704947560363,0.16832863028597336,0.0692992213570634
141400,90562,90219,91002,0.14258007698473169,0.16831229439974635,0.06930445915285488
141410,90563,90219,91002,0.14258435220524035,0.16832526736577222,0.06930245316450065
141420,90563,90221,91002,0.14261160311309065,0.16832587925885203,0.06932080142911147
141430,90565,90223,91002,0.1426020944350342,0.16833600344679872,0.0693686171237716
141440,90565,90224,91003,0.14259790348101264,0.16833744735741007,0.06941710282890008
141450,90567,90230,91005,0.1426170058660523,0.16835249383596232,0.0694357664828448
141460,90569,90231,91009,0.1426159732658388,0.16837287816758825,0.06945579625509597
141470,90570,90237,91010,0.14260789193383766,0.1683702259092799,0.06945997792805138
141480,90578,90238,91016,0.14261499116640516,0.1683666651819518,0.06945898175211312
141490,90578,90244,91018,0.14262349758501847,0.1683771172392635,0.06947090939607255
141500,90578,90246,91018,0.14263059217595578,0.1683805612932751,0.0694971261885783
141510,90584,90247,91020,0.14263133196670702,0.16839350685006046,0.06950284259149592
141520,90584,90251,91020,0.14265147829780297,0.16838051994301995,0.06950684262336336
141530,90588,90252,91020,0.14266314411989828,0.16837862565218467,0.06951978509106248
141540,90589,90258,91020,0.14268750601752303,0.1683862306317265,0.06952498168642723
141550,90589,90258,91025,0.14269000651620165,0.1683945893031948,0.06953826121053838
141560,90589,90262,91028,0.1426935539996594,0.168424772986787,0.06957149972630032
141570,90593,90263,91031,0.14269040192672142,0.16841837327290296,0.06956894766427028
141580,90596,90270,91031,0.14270663965833308,0.16840739779845076,0.06956862571088382
141590,90597,90271,91032,0.14272428789564437,0.1684055013550805,0.06956590324266236
141600,90598,90272,91036,0.14271831729322568,0.16841559211501408,0.06958604730254257
141610,90602,90278,91036,0.14271270036991368,0.16843101029461163,0.06958332306630856
141620,90606,90281,91045,0.14271800132166845,0.1684341027072148,0.06958764791532702
141630,90606,90285,91046,0.14271625636410706,0.16843586799511093,0.06959919005402103
141640,90607,90285,91047,0.14270359815802708,0.1684314737229323,0.06960969999088717
141650,90608,90287,91049,0.1427155892748865,0.1684414757327567,0.06963652482269504
141660,90610,90288,91049,0.14271385267516082,0.16844539661070496,0.06964753967179209
141670,90612,90290,91051,0.14271809492362397,0.1684743579302737,0.0696679944263635
141680,90615,90295,91056,0.14274310380510305,0.16846505178016685,0.06968690001476886
141690,90618,90296,91058,0.14274382478069256,0.16847919945920073,0.06969034715966982
141700,90619,90297,91061,0.14275193473859477,0.16847197314118392,0.06969653719707856
141710,90621,90300,91062,0.14276144857223774,0.16847414569177077,0.0697300209871592
141720,90621,90301,91062,0.14277658901252593,0.16847473594132634,0.06978323116433302
141730,90622,90305,91064,0.1427875027697762,0.1684666025593609,0.06980982645311086
141740,90622,90310,91067,0.14279947124982462,0.16847209758695159,0.06982989491701322
141750,90622,90310,91067,0.14282022505094658,0.1684927961349323,0.06982817125827424
141760,90622,90311,91072,0.1428423780240224,0.16854588875498147,0.06983382382227336
141770,90626,90314,91074,0.142869445401309,0.16855427743442647,0.0698468497259028
141780,90629,90316,91076,0.1428820952104485,0.16854007332650003,0.06987547869176429
