N,V,Ls,dcmax,dc_crits
1000000,4.0e6,1.8177177177177177,1.5,0.6428646445274353
1000000,4.0e6,1.8216216216216217,1.5,0.6412378549575806
1000000,4.0e6,1.8255255255255256,1.5,0.6420212388038635
1000000,4.0e6,1.8294294294294293,1.5,0.6413953304290771
1000000,4.0e6,1.8333333333333333,1.5,0.64143967628479
1000000,4.0e6,1.8372372372372372,1.5,0.6386082172393799
1000000,4.0e6,1.8411411411411411,1.5,0.6368494629859924
1000000,4.0e6,1.845045045045045,1.5,0.6377406120300293
1000000,4.0e6,1.848948948948949,1.5,0.6356521844863892
1000000,4.0e6,1.8528528528528527,1.5,0.6347797513008118
1000000,4.0e6,1.8567567567567567,1.5,0.6297368407249451
1000000,4.0e6,1.8606606606606606,1.5,0.6330991387367249
1000000,4.0e6,1.8645645645645645,1.5,0.6317874789237976
1000000,4.0e6,1.8684684684684685,1.5,0.6314211487770081
1000000,4.0e6,1.8723723723723724,1.5,0.6269497871398926
1000000,4.0e6,1.8762762762762764,1.5,0.6324770450592041
1000000,4.0e6,1.88018018018018,1.5,0.625484824180603
1000000,4.0e6,1.8840840840840842,1.5,0.6277703642845154
1000000,4.0e6,1.887987987987988,1.5,0.6257656812667847
1000000,4.0e6,1.891891891891892,1.5,0.6250388026237488
1000000,4.0e6,1.8957957957957958,1.5,0.6240627765655518
1000000,4.0e6,1.8996996996996995,1.5,0.6205279231071472
1000000,4.0e6,1.9036036036036037,1.5,0.6144574880599976
1000000,4.0e6,1.9075075075075074,1.5,0.617495059967041
1000000,4.0e6,1.9114114114114116,1.5,0.6161404252052307
1000000,4.0e6,1.9153153153153153,1.5,0.6132924556732178
1000000,4.0e6,1.9192192192192192,1.5,0.6151458621025085
1000000,4.0e6,1.9231231231231232,1.5,0.6168302893638611
1000000,4.0e6,1.9270270270270269,1.5,0.6095606088638306
1000000,4.0e6,1.930930930930931,1.5,0.6078401207923889
1000000,4.0e6,1.9348348348348348,1.5,0.6114861965179443
1000000,4.0e6,1.9387387387387387,1.5,0.6060186624526978
1000000,4.0e6,1.9426426426426426,1.5,0.6099320650100708
1000000,4.0e6,1.9465465465465466,1.5,0.6039230823516846
1000000,4.0e6,1.9504504504504505,1.5,0.6045888662338257
1000000,4.0e6,1.9543543543543542,1.5,0.6054360866546631
1000000,4.0e6,1.9582582582582582,1.5,0.5994436144828796
1000000,4.0e6,1.962162162162162,1.5,0.5980591773986816
1000000,4.0e6,1.966066066066066,1.5,0.601243257522583
1000000,4.0e6,1.96996996996997,1.5,0.5979752540588379
1000000,4.0e6,1.973873873873874,1.5,0.5998769402503967
1000000,4.0e6,1.9777777777777776,1.5,0.5948129892349243
1000000,4.0e6,1.9816816816816818,1.5,0.5938174724578857
1000000,4.0e6,1.9855855855855855,1.5,0.5973725914955139
1000000,4.0e6,1.9894894894894897,1.5,0.5922494530677795
1000000,4.0e6,1.9933933933933934,1.5,0.5891587734222412
1000000,4.0e6,1.9972972972972973,1.5,0.5897186398506165
1000000,4.0e6,2.001201201201201,1.5,0.585457980632782
1000000,4.0e6,2.005105105105105,1.5,0.5856630802154541
1000000,4.0e6,2.009009009009009,1.5,0.5880435705184937
1000000,4.0e6,2.012912912912913,1.5,0.5838457345962524
1000000,4.0e6,2.016816816816817,1.5,0.5841280221939087
1000000,4.0e6,2.0207207207207207,1.5,0.5838771462440491
1000000,4.0e6,2.0246246246246247,1.5,0.5840867757797241
1000000,4.0e6,2.0285285285285286,1.5,0.5814914107322693
1000000,4.0e6,2.0324324324324325,1.5,0.5820789337158203
1000000,4.0e6,2.0363363363363365,1.5,0.580481231212616
1000000,4.0e6,2.0402402402402404,1.5,0.5768032670021057
1000000,4.0e6,2.044144144144144,1.5,0.5745370984077454
1000000,4.0e6,2.0480480480480483,1.5,0.5751732587814331
1000000,4.0e6,2.0519519519519522,1.5,0.5721719264984131
1000000,4.0e6,2.0558558558558557,1.5,0.5760356187820435
1000000,4.0e6,2.0597597597597597,1.5,0.5706251263618469
1000000,4.0e6,2.0636636636636636,1.5,0.5719066262245178
1000000,4.0e6,2.0675675675675675,1.5,0.5719550251960754
1000000,4.0e6,2.0714714714714715,1.5,0.5708882212638855
1000000,4.0e6,2.0753753753753754,1.5,0.5703942775726318
1000000,4.0e6,2.0792792792792794,1.5,0.5644392371177673
1000000,4.0e6,2.0831831831831833,1.5,0.5691968202590942
1000000,4.0e6,2.087087087087087,1.5,0.5610419511795044
1000000,4.0e6,2.090990990990991,1.5,0.5637837648391724
1000000,4.0e6,2.094894894894895,1.5,0.5624731779098511
1000000,4.0e6,2.0987987987987986,1.5,0.5612576603889465
1000000,4.0e6,2.1027027027027025,1.5,0.5604548454284668
1000000,4.0e6,2.1066066066066065,1.5,0.5586549639701843
1000000,4.0e6,2.110510510510511,1.5,0.5582243204116821
1000000,4.0e6,2.1144144144144144,1.5,0.5571526288986206
1000000,4.0e6,2.1183183183183183,1.5,0.5549536347389221
1000000,4.0e6,2.1222222222222222,1.5,0.5551311373710632
1000000,4.0e6,2.1261261261261257,1.5,0.5534766316413879
1000000,4.0e6,2.13003003003003,1.5,0.5531666874885559
1000000,4.0e6,2.133933933933934,1.5,0.549191951751709
1000000,4.0e6,2.137837837837838,1.5,0.550940215587616
1000000,4.0e6,2.1417417417417415,1.5,0.5503115057945251
1000000,4.0e6,2.1456456456456454,1.5,0.5474575757980347
1000000,4.0e6,2.14954954954955,1.5,0.5458589196205139
1000000,4.0e6,2.1534534534534533,1.5,0.5478842258453369
1000000,4.0e6,2.1573573573573572,1.5,0.5477601289749146
1000000,4.0e6,2.161261261261261,1.5,0.5441979169845581
1000000,4.0e6,2.165165165165165,1.5,0.5425761342048645
1000000,4.0e6,2.169069069069069,1.5,0.5413628816604614
1000000,4.0e6,2.172972972972973,1.5,0.5439812541007996
1000000,4.0e6,2.176876876876877,1.5,0.5421174764633179
1000000,4.0e6,2.180780780780781,1.5,0.5358412861824036
1000000,4.0e6,2.184684684684685,1.5,0.5356754660606384
1000000,4.0e6,2.1885885885885887,1.5,0.5382792353630066
1000000,4.0e6,2.1924924924924927,1.5,0.5356404185295105
1000000,4.0e6,2.196396396396396,1.5,0.5351186990737915
1000000,4.0e6,2.2003003003003,1.5,0.5358419418334961
1000000,4.0e6,2.2042042042042045,1.5,0.5310335755348206
1000000,4.0e6,2.2081081081081084,1.5,0.5282731652259827
1000000,4.0e6,2.212012012012012,1.5,0.5294173955917358
1000000,4.0e6,2.215915915915916,1.5,0.5289803147315979
1000000,4.0e6,2.21981981981982,1.5,0.5278516411781311
1000000,4.0e6,2.2237237237237237,1.5,0.5279903411865234
1000000,4.0e6,2.2276276276276277,1.5,0.5276899933815002
1000000,4.0e6,2.2315315315315316,1.5,0.52177494764328
1000000,4.0e6,2.2354354354354355,1.5,0.5249550938606262
1000000,4.0e6,2.239339339339339,1.5,0.5246134400367737
1000000,4.0e6,2.2432432432432434,1.5,0.5239086151123047
1000000,4.0e6,2.2471471471471474,1.5,0.5242330431938171
1000000,4.0e6,2.251051051051051,1.5,0.5170882344245911
1000000,4.0e6,2.254954954954955,1.5,0.5159836411476135
1000000,4.0e6,2.2588588588588587,1.5,0.5195324420928955
1000000,4.0e6,2.262762762762763,1.5,0.5148641467094421
1000000,4.0e6,2.2666666666666666,1.5,0.5180613398551941
1000000,4.0e6,2.2705705705705705,1.5,0.5172882676124573
1000000,4.0e6,2.2744744744744745,1.5,0.5130270719528198
1000000,4.0e6,2.2783783783783784,1.5,0.513414740562439
1000000,4.0e6,2.2822822822822824,1.5,0.5108870267868042
1000000,4.0e6,2.2861861861861863,1.5,0.5119225382804871
1000000,4.0e6,2.2900900900900902,1.5,0.5070884227752686
1000000,4.0e6,2.2939939939939937,1.5,0.5077465176582336
1000000,4.0e6,2.2978978978978977,1.5,0.5061720609664917
1000000,4.0e6,2.301801801801802,1.5,0.5081832408905029
1000000,4.0e6,2.305705705705706,1.5,0.5052745938301086
1000000,4.0e6,2.3096096096096095,1.5,0.5062930583953857
1000000,4.0e6,2.3135135135135134,1.5,0.5004052519798279
1000000,4.0e6,2.3174174174174174,1.5,0.502318799495697
1000000,4.0e6,2.3213213213213213,1.5,0.5029808282852173
1000000,4.0e6,2.3252252252252252,1.5,0.4991770386695862
1000000,4.0e6,2.329129129129129,1.5,0.49321675300598145
1000000,4.0e6,2.333033033033033,1.5,0.49595749378204346
1000000,4.0e6,2.3369369369369366,1.5,0.4947725832462311
1000000,4.0e6,2.340840840840841,1.5,0.496854305267334
1000000,4.0e6,2.344744744744745,1.5,0.4935090243816376
1000000,4.0e6,2.3486486486486484,1.5,0.4939092695713043
1000000,4.0e6,2.3525525525525524,1.5,0.4945472180843353
1000000,4.0e6,2.3564564564564563,1.5,0.49254554510116577
1000000,4.0e6,2.3603603603603607,1.5,0.49116089940071106
1000000,4.0e6,2.364264264264264,1.5,0.48723262548446655
1000000,4.0e6,2.368168168168168,1.5,0.4892697334289551
1000000,4.0e6,2.372072072072072,1.5,0.4843229651451111
1000000,4.0e6,2.375975975975976,1.5,0.48615384101867676
1000000,4.0e6,2.37987987987988,1.5,0.48184940218925476
1000000,4.0e6,2.383783783783784,1.5,0.48689723014831543
1000000,4.0e6,2.387687687687688,1.5,0.4839111864566803
1000000,4.0e6,2.3915915915915913,1.5,0.4843085706233978
1000000,4.0e6,2.3954954954954952,1.5,0.4852389991283417
1000000,4.0e6,2.3993993993993996,1.5,0.4844917058944702
1000000,4.0e6,2.4033033033033036,1.5,0.47994858026504517
1000000,4.0e6,2.407207207207207,1.5,0.4767822027206421
1000000,4.0e6,2.411111111111111,1.5,0.4772152602672577
1000000,4.0e6,2.415015015015015,1.5,0.476873517036438
1000000,4.0e6,2.418918918918919,1.5,0.4784148931503296
1000000,4.0e6,2.422822822822823,1.5,0.4755534529685974
1000000,4.0e6,2.4267267267267267,1.5,0.4717157185077667
1000000,4.0e6,2.4306306306306307,1.5,0.4714691936969757
1000000,4.0e6,2.4345345345345346,1.5,0.4680168628692627
1000000,4.0e6,2.4384384384384385,1.5,0.46994104981422424
1000000,4.0e6,2.4423423423423425,1.5,0.4706037938594818
1000000,4.0e6,2.446246246246246,1.5,0.46851539611816406
1000000,4.0e6,2.45015015015015,1.5,0.4683102071285248
1000000,4.0e6,2.4540540540540543,1.5,0.466861367225647
1000000,4.0e6,2.4579579579579582,1.5,0.46781477332115173
1000000,4.0e6,2.4618618618618617,1.5,0.46513831615448
1000000,4.0e6,2.4657657657657657,1.5,0.46706250309944153
1000000,4.0e6,2.4696696696696696,1.5,0.46825066208839417
1000000,4.0e6,2.4735735735735735,1.5,0.46383824944496155
1000000,4.0e6,2.4774774774774775,1.5,0.4622865617275238
1000000,4.0e6,2.4813813813813814,1.5,0.4614146053791046
1000000,4.0e6,2.4852852852852854,1.5,0.4619680941104889
1000000,4.0e6,2.489189189189189,1.5,0.45869264006614685
1000000,4.0e6,2.4930930930930932,1.5,0.457172155380249
1000000,4.0e6,2.496996996996997,1.5,0.457699179649353
1000000,4.0e6,2.500900900900901,1.5,0.45737749338150024
1000000,4.0e6,2.5048048048048046,1.5,0.4589693546295166
1000000,4.0e6,2.5087087087087085,1.5,0.4547521471977234
1000000,4.0e6,2.512612612612613,1.5,0.45519793033599854
1000000,4.0e6,2.5165165165165164,1.5,0.4474596083164215
1000000,4.0e6,2.5204204204204204,1.5,0.4519856870174408
1000000,4.0e6,2.5243243243243243,1.5,0.4507620334625244
1000000,4.0e6,2.5282282282282282,1.5,0.4515160918235779
1000000,4.0e6,2.532132132132132,1.5,0.4467147886753082
1000000,4.0e6,2.536036036036036,1.5,0.4471268653869629
1000000,4.0e6,2.53993993993994,1.5,0.4443374276161194
1000000,4.0e6,2.5438438438438435,1.5,0.4451046586036682
1000000,4.0e6,2.5477477477477475,1.5,0.44606876373291016
1000000,4.0e6,2.551651651651652,1.5,0.44444677233695984
1000000,4.0e6,2.555555555555556,1.5,0.4433106780052185
1000000,4.0e6,2.5594594594594593,1.5,0.44535383582115173
1000000,4.0e6,2.5633633633633632,1.5,0.44320276379585266
1000000,4.0e6,2.567267267267267,1.5,0.4380178153514862
1000000,4.0e6,2.571171171171171,1.5,0.43863821029663086
1000000,4.0e6,2.575075075075075,1.5,0.440358430147171
1000000,4.0e6,2.578978978978979,1.5,0.4401629567146301
1000000,4.0e6,2.582882882882883,1.5,0.43791940808296204
1000000,4.0e6,2.5867867867867864,1.5,0.4328981339931488
1000000,4.0e6,2.590690690690691,1.5,0.4340860843658447
1000000,4.0e6,2.5945945945945947,1.5,0.43436330556869507
1000000,4.0e6,2.5984984984984987,1.5,0.4344848692417145
1000000,4.0e6,2.602402402402402,1.5,0.43054190278053284
1000000,4.0e6,2.606306306306306,1.5,0.43311256170272827
1000000,4.0e6,2.6102102102102105,1.5,0.4287683069705963
1000000,4.0e6,2.614114114114114,1.5,0.4284210503101349
1000000,4.0e6,2.618018018018018,1.5,0.4288876950740814
1000000,4.0e6,2.621921921921922,1.5,0.4291684627532959
1000000,4.0e6,2.625825825825826,1.5,0.43298575282096863
1000000,4.0e6,2.6297297297297297,1.5,0.4280393123626709
1000000,4.0e6,2.6336336336336337,1.5,0.42789486050605774
1000000,4.0e6,2.6375375375375376,1.5,0.4208192229270935
1000000,4.0e6,2.641441441441441,1.5,0.42592158913612366
1000000,4.0e6,2.645345345345345,1.5,0.4201274812221527
1000000,4.0e6,2.6492492492492494,1.5,0.4183216691017151
1000000,4.0e6,2.6531531531531534,1.5,0.42203688621520996
1000000,4.0e6,2.657057057057057,1.5,0.41972091794013977
1000000,4.0e6,2.660960960960961,1.5,0.4215191900730133
1000000,4.0e6,2.664864864864865,1.5,0.418601393699646
1000000,4.0e6,2.6687687687687687,1.5,0.4179777503013611
1000000,4.0e6,2.6726726726726726,1.5,0.4171903729438782
1000000,4.0e6,2.6765765765765765,1.5,0.414615660905838
1000000,4.0e6,2.6804804804804805,1.5,0.4151709973812103
1000000,4.0e6,2.6843843843843844,1.5,0.4131278097629547
1000000,4.0e6,2.6882882882882884,1.5,0.4158378839492798
1000000,4.0e6,2.6921921921921923,1.5,0.4136476218700409
1000000,4.0e6,2.6960960960960962,1.5,0.41235116124153137
1000000,4.0e6,2.6999999999999997,1.5,0.407707542181015
1000000,4.0e6,2.703903903903904,1.5,0.40892690420150757
1000000,4.0e6,2.707807807807808,1.5,0.4080066680908203
1000000,4.0e6,2.7117117117117115,1.5,0.4068051874637604
1000000,4.0e6,2.7156156156156155,1.5,0.40737539529800415
1000000,4.0e6,2.7195195195195194,1.5,0.40520280599594116
1000000,4.0e6,2.723423423423424,1.5,0.4066094756126404
1000000,4.0e6,2.7273273273273273,1.5,0.4053493142127991
1000000,4.0e6,2.7312312312312312,1.5,0.4034298360347748
1000000,4.0e6,2.735135135135135,1.5,0.40235742926597595
1000000,4.0e6,2.7390390390390387,1.5,0.4030524492263794
1000000,4.0e6,2.742942942942943,1.5,0.40239375829696655
1000000,4.0e6,2.746846846846847,1.5,0.40221479535102844
1000000,4.0e6,2.750750750750751,1.5,0.39889049530029297
1000000,4.0e6,2.7546546546546544,1.5,0.39953628182411194
1000000,4.0e6,2.7585585585585584,1.5,0.3944603502750397
1000000,4.0e6,2.7624624624624627,1.5,0.3981061577796936
1000000,4.0e6,2.7663663663663662,1.5,0.3962671458721161
1000000,4.0e6,2.77027027027027,1.5,0.39310726523399353
1000000,4.0e6,2.774174174174174,1.5,0.3956664800643921
1000000,4.0e6,2.778078078078078,1.5,0.396344393491745
1000000,4.0e6,2.781981981981982,1.5,0.3928529918193817
1000000,4.0e6,2.785885885885886,1.5,0.39205223321914673
1000000,4.0e6,2.78978978978979,1.5,0.39028477668762207
1000000,4.0e6,2.793693693693694,1.5,0.3935125768184662
1000000,4.0e6,2.7975975975975973,1.5,0.38695502281188965
1000000,4.0e6,2.8015015015015017,1.5,0.3865439295768738
1000000,4.0e6,2.8054054054054056,1.5,0.389432817697525
1000000,4.0e6,2.809309309309309,1.5,0.3869234621524811
1000000,4.0e6,2.813213213213213,1.5,0.38562241196632385
1000000,4.0e6,2.817117117117117,1.5,0.38599953055381775
1000000,4.0e6,2.8210210210210214,1.5,0.38539478182792664
1000000,4.0e6,2.824924924924925,1.5,0.38514554500579834
1000000,4.0e6,2.828828828828829,1.5,0.38419175148010254
1000000,4.0e6,2.8327327327327327,1.5,0.38280805945396423
1000000,4.0e6,2.8366366366366362,1.5,0.38162222504615784
1000000,4.0e6,2.8405405405405406,1.5,0.38253775238990784
1000000,4.0e6,2.8444444444444446,1.5,0.3793450593948364
1000000,4.0e6,2.8483483483483485,1.5,0.37917760014533997
1000000,4.0e6,2.852252252252252,1.5,0.3779492974281311
1000000,4.0e6,2.856156156156156,1.5,0.37739166617393494
1000000,4.0e6,2.8600600600600603,1.5,0.3765670359134674
1000000,4.0e6,2.863963963963964,1.5,0.374661386013031
1000000,4.0e6,2.8678678678678677,1.5,0.37630704045295715
1000000,4.0e6,2.8717717717717717,1.5,0.3734690845012665
1000000,4.0e6,2.8756756756756756,1.5,0.3748553395271301
1000000,4.0e6,2.8795795795795796,1.5,0.3722018897533417
1000000,4.0e6,2.8834834834834835,1.5,0.3682832717895508
1000000,4.0e6,2.8873873873873874,1.5,0.37127944827079773
1000000,4.0e6,2.8912912912912914,1.5,0.3712848722934723
1000000,4.0e6,2.895195195195195,1.5,0.37143421173095703
1000000,4.0e6,2.8990990990990992,1.5,0.3681441843509674
1000000,4.0e6,2.903003003003003,1.5,0.36606723070144653
1000000,4.0e6,2.9069069069069067,1.5,0.3646451234817505
1000000,4.0e6,2.9108108108108106,1.5,0.36559706926345825
1000000,4.0e6,2.914714714714715,1.5,0.3685992360115051
1000000,4.0e6,2.918618618618619,1.5,0.36549562215805054
1000000,4.0e6,2.9225225225225224,1.5,0.36592406034469604
1000000,4.0e6,2.9264264264264264,1.5,0.36578577756881714
1000000,4.0e6,2.9303303303303303,1.5,0.36424294114112854
1000000,4.0e6,2.9342342342342342,1.5,0.36090588569641113
1000000,4.0e6,2.938138138138138,1.5,0.36008596420288086
1000000,4.0e6,2.942042042042042,1.5,0.3611043691635132
1000000,4.0e6,2.945945945945946,1.5,0.3605295717716217
1000000,4.0e6,2.9498498498498495,1.5,0.35749366879463196
1000000,4.0e6,2.953753753753754,1.5,0.3571334481239319
1000000,4.0e6,2.957657657657658,1.5,0.3580617308616638
1000000,4.0e6,2.9615615615615614,1.5,0.35647740960121155
1000000,4.0e6,2.9654654654654653,1.5,0.35574424266815186
1000000,4.0e6,2.9693693693693692,1.5,0.3553615212440491
1000000,4.0e6,2.9732732732732736,1.5,0.35374802350997925
1000000,4.0e6,2.977177177177177,1.5,0.35492077469825745
1000000,4.0e6,2.981081081081081,1.5,0.35250240564346313
1000000,4.0e6,2.984984984984985,1.5,0.3517475128173828
1000000,4.0e6,2.988888888888889,1.5,0.3521796464920044
1000000,4.0e6,2.992792792792793,1.5,0.35112544894218445
1000000,4.0e6,2.996696696696697,1.5,0.3514844477176666
1000000,4.0e6,3.0006006006006007,1.5,0.3506672978401184
1000000,4.0e6,3.0045045045045042,1.5,0.34831202030181885
1000000,4.0e6,3.008408408408408,1.5,0.34920167922973633
1000000,4.0e6,3.0123123123123126,1.5,0.34702134132385254
1000000,4.0e6,3.0162162162162165,1.5,0.3446827828884125
1000000,4.0e6,3.02012012012012,1.5,0.34443867206573486
1000000,4.0e6,3.024024024024024,1.5,0.3428499698638916
1000000,4.0e6,3.027927927927928,1.5,0.3423231542110443
1000000,4.0e6,3.031831831831832,1.5,0.34360846877098083
1000000,4.0e6,3.0357357357357357,1.5,0.3441799581050873
1000000,4.0e6,3.0396396396396397,1.5,0.34277793765068054
1000000,4.0e6,3.0435435435435436,1.5,0.3378103971481323
1000000,4.0e6,3.047447447447447,1.5,0.3400796949863434
1000000,4.0e6,3.0513513513513515,1.5,0.34035903215408325
1000000,4.0e6,3.0552552552552554,1.5,0.34032300114631653
1000000,4.0e6,3.059159159159159,1.5,0.34102192521095276
1000000,4.0e6,3.063063063063063,1.5,0.33576011657714844
1000000,4.0e6,3.066966966966967,1.5,0.3366382122039795
1000000,4.0e6,3.070870870870871,1.5,0.33680614829063416
1000000,4.0e6,3.0747747747747747,1.5,0.33619099855422974
1000000,4.0e6,3.0786786786786786,1.5,0.3355945944786072
1000000,4.0e6,3.0825825825825826,1.5,0.33206021785736084
1000000,4.0e6,3.0864864864864865,1.5,0.3339650630950928
1000000,4.0e6,3.0903903903903904,1.5,0.33266133069992065
1000000,4.0e6,3.0942942942942944,1.5,0.331119567155838
1000000,4.0e6,3.0981981981981983,1.5,0.33364352583885193
1000000,4.0e6,3.102102102102102,1.5,0.3295893967151642
1000000,4.0e6,3.1060060060060057,1.5,0.3295373320579529
1000000,4.0e6,3.10990990990991,1.5,0.32980164885520935
1000000,4.0e6,3.113813813813814,1.5,0.32762500643730164
1000000,4.0e6,3.1177177177177176,1.5,0.3275757431983948
1000000,4.0e6,3.1216216216216215,1.5,0.32761651277542114
1000000,4.0e6,3.1255255255255254,1.5,0.32762855291366577
1000000,4.0e6,3.1294294294294294,1.5,0.32687079906463623
1000000,4.0e6,3.1333333333333333,1.5,0.32346320152282715
1000000,4.0e6,3.1372372372372372,1.5,0.32580602169036865
1000000,4.0e6,3.141141141141141,1.5,0.3219207525253296
1000000,4.0e6,3.1450450450450447,1.5,0.32269150018692017
1000000,4.0e6,3.148948948948949,1.5,0.3208780884742737
1000000,4.0e6,3.152852852852853,1.5,0.32310813665390015
1000000,4.0e6,3.1567567567567565,1.5,0.3205527663230896
1000000,4.0e6,3.1606606606606604,1.5,0.3209351897239685
1000000,4.0e6,3.164564564564565,1.5,0.31857287883758545
1000000,4.0e6,3.1684684684684687,1.5,0.3182697892189026
1000000,4.0e6,3.1723723723723722,1.5,0.3191072642803192
1000000,4.0e6,3.176276276276276,1.5,0.31784650683403015
1000000,4.0e6,3.18018018018018,1.5,0.3166249692440033
1000000,4.0e6,3.1840840840840845,1.5,0.3167521357536316
1000000,4.0e6,3.187987987987988,1.5,0.31604018807411194
1000000,4.0e6,3.191891891891892,1.5,0.3161783218383789
1000000,4.0e6,3.195795795795796,1.5,0.31363558769226074
1000000,4.0e6,3.1996996996996994,1.5,0.3156052827835083
1000000,4.0e6,3.2036036036036037,1.5,0.31261810660362244
1000000,4.0e6,3.2075075075075077,1.5,0.31173262000083923
1000000,4.0e6,3.2114114114114116,1.5,0.3150923550128937
1000000,4.0e6,3.215315315315315,1.5,0.3123181164264679
1000000,4.0e6,3.219219219219219,1.5,0.3085092604160309
1000000,4.0e6,3.2231231231231234,1.5,0.31094396114349365
1000000,4.0e6,3.227027027027027,1.5,0.30717170238494873
1000000,4.0e6,3.230930930930931,1.5,0.3053845763206482
1000000,4.0e6,3.234834834834835,1.5,0.31037214398384094
1000000,4.0e6,3.2387387387387387,1.5,0.30704382061958313
1000000,4.0e6,3.2426426426426427,1.5,0.3049676716327667
1000000,4.0e6,3.2465465465465466,1.5,0.3065035343170166
1000000,4.0e6,3.2504504504504506,1.5,0.30397942662239075
1000000,4.0e6,3.254354354354354,1.5,0.3065805435180664
1000000,4.0e6,3.258258258258258,1.5,0.30451926589012146
1000000,4.0e6,3.2621621621621624,1.5,0.30380702018737793
1000000,4.0e6,3.2660660660660663,1.5,0.30429205298423767
1000000,4.0e6,3.26996996996997,1.5,0.3021200895309448
1000000,4.0e6,3.2738738738738737,1.5,0.29994258284568787
1000000,4.0e6,3.2777777777777777,1.5,0.29987403750419617
1000000,4.0e6,3.281681681681682,1.5,0.3028480112552643
1000000,4.0e6,3.2855855855855856,1.5,0.2984638214111328
1000000,4.0e6,3.2894894894894895,1.5,0.2967057526111603
1000000,4.0e6,3.2933933933933934,1.5,0.29977425932884216
1000000,4.0e6,3.297297297297297,1.5,0.29746174812316895
1000000,4.0e6,3.3012012012012013,1.5,0.29642388224601746
1000000,4.0e6,3.3051051051051052,1.5,0.29755261540412903
1000000,4.0e6,3.309009009009009,1.5,0.2951643764972687
1000000,4.0e6,3.3129129129129127,1.5,0.2939996123313904
1000000,4.0e6,3.3168168168168166,1.5,0.29362988471984863
1000000,4.0e6,3.320720720720721,1.5,0.29365095496177673
1000000,4.0e6,3.3246246246246245,1.5,0.2929190397262573
1000000,4.0e6,3.3285285285285284,1.5,0.2936911880970001
1000000,4.0e6,3.3324324324324324,1.5,0.2928606867790222
1000000,4.0e6,3.3363363363363363,1.5,0.2928644120693207
1000000,4.0e6,3.3402402402402402,1.5,0.29026779532432556
1000000,4.0e6,3.344144144144144,1.5,0.2900083363056183
1000000,4.0e6,3.348048048048048,1.5,0.28914517164230347
1000000,4.0e6,3.3519519519519516,1.5,0.2884361445903778
1000000,4.0e6,3.3558558558558556,1.5,0.2887149453163147
1000000,4.0e6,3.35975975975976,1.5,0.28699901700019836
1000000,4.0e6,3.363663663663664,1.5,0.28796130418777466
1000000,4.0e6,3.3675675675675674,1.5,0.2883465588092804
1000000,4.0e6,3.3714714714714713,1.5,0.2880173623561859
1000000,4.0e6,3.3753753753753752,1.5,0.28567764163017273
1000000,4.0e6,3.3792792792792796,1.5,0.28481853008270264
1000000,4.0e6,3.383183183183183,1.5,0.28448155522346497
1000000,4.0e6,3.387087087087087,1.5,0.28376904129981995
1000000,4.0e6,3.390990990990991,1.5,0.28282201290130615
1000000,4.0e6,3.394894894894895,1.5,0.28217142820358276
1000000,4.0e6,3.398798798798799,1.5,0.28206732869148254
1000000,4.0e6,3.402702702702703,1.5,0.2800441086292267
1000000,4.0e6,3.4066066066066067,1.5,0.27983298897743225
1000000,4.0e6,3.4105105105105102,1.5,0.27983957529067993
1000000,4.0e6,3.4144144144144146,1.5,0.27976056933403015
1000000,4.0e6,3.4183183183183186,1.5,0.2775844633579254
1000000,4.0e6,3.422222222222222,1.5,0.2778826951980591
1000000,4.0e6,3.426126126126126,1.5,0.27933642268180847
1000000,4.0e6,3.43003003003003,1.5,0.2734057605266571
1000000,4.0e6,3.4339339339339343,1.5,0.2798726260662079
1000000,4.0e6,3.437837837837838,1.5,0.27663424611091614
1000000,4.0e6,3.4417417417417417,1.5,0.2735160291194916
1000000,4.0e6,3.4456456456456457,1.5,0.2780248820781708
1000000,4.0e6,3.449549549549549,1.5,0.2744627892971039
1000000,4.0e6,3.4534534534534536,1.5,0.27324792742729187
1000000,4.0e6,3.4573573573573575,1.5,0.27142247557640076
1000000,4.0e6,3.4612612612612614,1.5,0.2707795202732086
1000000,4.0e6,3.465165165165165,1.5,0.27240225672721863
1000000,4.0e6,3.469069069069069,1.5,0.2712969183921814
1000000,4.0e6,3.4729729729729732,1.5,0.2706322968006134
1000000,4.0e6,3.476876876876877,1.5,0.2730785608291626
1000000,4.0e6,3.4807807807807807,1.5,0.27010947465896606
1000000,4.0e6,3.4846846846846846,1.5,0.27060604095458984
1000000,4.0e6,3.4885885885885886,1.5,0.2686702311038971
1000000,4.0e6,3.4924924924924925,1.5,0.2679523527622223
1000000,4.0e6,3.4963963963963964,1.5,0.2683253288269043
1000000,4.0e6,3.5003003003003004,1.5,0.26794418692588806
1000000,4.0e6,3.5042042042042043,1.5,0.26522016525268555
1000000,4.0e6,3.508108108108108,1.5,0.2659108638763428
1000000,4.0e6,3.512012012012012,1.5,0.2652384042739868
1000000,4.0e6,3.515915915915916,1.5,0.265532523393631
1000000,4.0e6,3.5198198198198196,1.5,0.2634507417678833
1000000,4.0e6,3.5237237237237236,1.5,0.265941858291626
1000000,4.0e6,3.5276276276276275,1.5,0.2611270546913147
1000000,4.0e6,3.531531531531532,1.5,0.26207301020622253
1000000,4.0e6,3.5354354354354354,1.5,0.2598575949668884
1000000,4.0e6,3.5393393393393393,1.5,0.2611714005470276
1000000,4.0e6,3.5432432432432432,1.5,0.2580256462097168
